0.597109,-0.437232,0.765324,0.029534,-0.006237,0.688438,0.724667,-0.069542,0.215602,0.289417,0.520499,-0.380435,-0.162066,-0.265737,-0.405543,-0.069562,0.637647,-0.18165,0.247787,-0.035034,0.061234,0.180065,-0.488327,0.486898,0.781206,0.308391,0.026621,-0.024277,0.463921,-0.669467
0.60275,-0.435397,0.768474,0.024016,-0.003168,0.699588,0.714136,-0.06475,0.21232,0.26275,0.465784,-0.345692,-0.169361,-0.225087,-0.410399,-0.163387,0.563278,-0.2078,0.247703,-0.030695,0.053879,0.199274,-0.486646,0.472963,0.771983,0.3136,-0.000939,0.013513,0.474977,-0.696638
0.608842,-0.433344,0.7679,0.021621,0.000759,0.70955,0.704323,-0.060237,0.206776,0.238834,0.424361,-0.32719,-0.175602,-0.179001,-0.418733,-0.258516,0.491169,-0.218282,0.245948,-0.024919,0.048357,0.218148,-0.473833,0.442783,0.749891,0.313716,-0.033758,0.051533,0.478876,-0.721591
0.615607,-0.431551,0.76782,0.021243,0.002788,0.718356,0.695346,-0.059158,0.205693,0.215709,0.405424,-0.322844,-0.184552,-0.145234,-0.413681,-0.302162,0.444617,-0.218636,0.221686,-0.019923,0.049471,0.235731,-0.450248,0.404376,0.715794,0.307101,-0.071077,0.09484,0.480314,-0.744343
0.622943,-0.429883,0.767115,0.024125,0.003934,0.725017,0.688297,-0.058834,0.205102,0.196849,0.402781,-0.323914,-0.194954,-0.133381,-0.418223,-0.324687,0.451442,-0.24082,0.219853,-0.014083,0.05821,0.241872,-0.407489,0.367552,0.668347,0.294552,-0.113224,0.14037,0.48064,-0.759597
0.631645,-0.428181,0.765389,0.026435,0.0025,0.729167,0.683821,-0.064932,0.215954,0.178937,0.420648,-0.327957,-0.210256,-0.141579,-0.41918,-0.333465,0.497627,-0.264821,0.205718,-0.010034,0.0787,0.230669,-0.333602,0.350439,0.618674,0.272141,-0.150168,0.18353,0.488286,-0.778489
0.64183,-0.426283,0.763153,0.029105,-0.001256,0.732737,0.679888,-0.072615,0.233602,0.158598,0.446919,-0.330964,-0.227503,-0.144296,-0.413441,-0.34379,0.542833,-0.293447,0.192394,-0.008354,0.110983,0.191535,-0.228491,0.361569,0.56599,0.249058,-0.170151,0.210097,0.499584,-0.788064
0.652818,-0.424074,0.760418,0.032007,-0.009058,0.73836,0.673586,-0.078873,0.256885,0.131155,0.476233,-0.338434,-0.241414,-0.131983,-0.401375,-0.365146,0.580987,-0.325764,0.180226,-0.007302,0.1358,0.149579,-0.136246,0.395937,0.537753,0.236144,-0.172949,0.21969,0.506714,-0.781948
0.663626,-0.421714,0.757078,0.031798,-0.020755,0.746577,0.664215,-0.094212,0.286821,0.092319,0.516187,-0.356578,-0.246932,-0.11048,-0.379373,-0.397253,0.611608,-0.356886,0.168962,-0.006573,0.139318,0.120417,-0.068871,0.440567,0.531355,0.237661,-0.168073,0.226809,0.492434,-0.780126
0.673563,-0.419672,0.753042,0.030253,-0.035056,0.755421,0.653601,-0.122468,0.318517,0.042818,0.576539,-0.378301,-0.247695,-0.086623,-0.351713,-0.430953,0.639188,-0.385046,0.16054,-0.006997,0.137755,0.110122,-0.028999,0.484069,0.534955,0.242189,-0.162387,0.227039,0.472549,-0.777419
0.682082,-0.417954,0.74949,0.028627,-0.047607,0.761859,0.645356,-0.154213,0.344748,-0.005018,0.638173,-0.382172,-0.247763,-0.068221,-0.325831,-0.457804,0.661667,-0.406408,0.154964,-0.009385,0.143852,0.10914,-0.019215,0.526429,0.540167,0.246086,-0.162514,0.222038,0.454315,-0.776257
0.688397,-0.416584,0.748191,0.02787,-0.054774,0.764317,0.641905,-0.178879,0.360288,-0.035355,0.683042,-0.357075,-0.24778,-0.0589,-0.308656,-0.473154,0.674831,-0.415696,0.15216,-0.01343,0.16919,0.1156,-0.04282,0.565159,0.564448,0.239473,-0.167723,0.211083,0.45114,-0.780382
0.692108,-0.41519,0.751729,0.02539,-0.058212,0.763097,0.643156,-0.199558,0.372729,-0.052151,0.715707,-0.308651,-0.24778,-0.053971,-0.291463,-0.478939,0.665765,-0.404418,0.150266,-0.016937,0.201889,0.115902,-0.084004,0.60435,0.605161,0.232869,-0.170439,0.195599,0.454913,-0.789267
0.692645,-0.414208,0.757267,0.023266,-0.057521,0.757437,0.649953,-0.208539,0.377623,-0.045315,0.729555,-0.251678,-0.247713,-0.046449,-0.274886,-0.472073,0.622867,-0.370309,0.150057,-0.019266,0.240751,0.102673,-0.114475,0.654187,0.640627,0.226272,-0.17239,0.181301,0.454001,-0.79207
0.690461,-0.413516,0.765014,0.020657,-0.053939,0.748613,0.660486,-0.20624,0.374814,-0.026503,0.727814,-0.248287,-0.246859,-0.03903,-0.259949,-0.455751,0.560008,-0.321107,0.152714,-0.019376,0.279446,0.072784,-0.12443,0.705315,0.660114,0.217689,-0.181033,0.173846,0.452613,-0.796892
0.685852,-0.413178,0.770477,0.017511,-0.047442,0.736622,0.674411,-0.192658,0.358037,0.00938,0.711379,-0.30388,-0.242688,-0.039832,-0.252363,-0.430506,0.498449,-0.277112,0.159795,-0.018341,0.318884,0.02902,-0.114942,0.749117,0.65238,0.211831,-0.198006,0.173507,0.438502,-0.804814
0.679914,-0.413048,0.773895,0.01343,-0.041127,0.722786,0.689717,-0.169304,0.350501,0.087836,0.682742,-0.359409,-0.231808,-0.045299,-0.245012,-0.400437,0.443099,-0.246192,0.167308,-0.017804,0.353232,-0.007722,-0.111071,0.789229,0.643627,0.202719,-0.226675,0.187647,0.417642,-0.814247
0.673203,-0.412922,0.775194,0.008295,-0.035344,0.708121,0.705157,-0.143161,0.339374,0.177285,0.6498,-0.397534,-0.235119,-0.055733,-0.237265,-0.366479,0.39908,-0.231092,0.174401,-0.017794,0.376964,-0.029729,-0.124903,0.817303,0.651092,0.187522,-0.257307,0.204434,0.391119,-0.813538
0.665636,-0.412964,0.77401,0.002212,-0.031929,0.693995,0.719268,-0.119566,0.317495,0.251034,0.615825,-0.408828,-0.232112,-0.079704,-0.231844,-0.327038,0.390066,-0.226466,0.18233,-0.021078,0.389996,-0.03939,-0.141978,0.8356,0.658117,0.169213,-0.284985,0.218866,0.35748,-0.798037
0.65756,-0.413039,0.770038,-0.002383,-0.030168,0.681713,0.730993,-0.094849,0.299541,0.312541,0.575995,-0.429797,-0.125156,-0.103572,-0.229571,-0.289847,0.393332,-0.223412,0.190375,-0.027699,0.387391,-0.035453,-0.174555,0.846912,0.680742,0.150784,-0.310501,0.227848,0.331061,-0.783987
0.648368,-0.413424,0.768615,-0.00298,-0.027778,0.671967,0.740053,-0.083273,0.28252,0.338161,0.560676,-0.4467,-0.108676,-0.127428,-0.237847,-0.254579,0.406899,-0.218563,0.200863,-0.033025,0.36136,-0.022227,-0.233738,0.858676,0.731908,0.135388,-0.323607,0.212274,0.314576,-0.765922
0.638597,-0.414294,0.765846,9.6e-05,-0.028533,0.663497,0.747635,-0.082242,0.272254,0.360019,0.583576,-0.460042,-0.103019,-0.156828,-0.251722,-0.21728,0.448068,-0.223899,0.207099,-0.037431,0.321228,-0.000418,-0.310048,0.873412,0.80272,0.127639,-0.315577,0.171585,0.320642,-0.745012
0.628567,-0.415178,0.761194,0.008064,-0.028641,0.655221,0.754851,-0.080093,0.255421,0.383959,0.617532,-0.479723,-0.092057,-0.198828,-0.276331,-0.171699,0.520002,-0.242436,0.213406,-0.039324,0.277025,0.020167,-0.354171,0.877082,0.851228,0.126185,-0.287047,0.112409,0.35221,-0.732173
0.619219,-0.415478,0.754857,0.021326,-0.027927,0.64673,0.761909,-0.0704,0.228976,0.409611,0.651261,-0.509572,-0.078585,-0.249005,-0.309952,-0.119724,0.616566,-0.268352,0.221374,-0.039125,0.236243,0.039188,-0.34709,0.847227,0.864973,0.123041,-0.24436,0.041038,0.390469,-0.718001
0.611536,-0.415373,0.749074,0.034222,-0.028155,0.643945,0.763787,-0.06432,0.202097,0.421236,0.68282,-0.533922,-0.065938,-0.291745,-0.342836,-0.08122,0.710412,-0.274416,0.219345,-0.037315,0.19179,0.06555,-0.309537,0.792073,0.854373,0.127348,-0.196855,-0.026362,0.41501,-0.700153
0.606159,-0.414456,0.747046,0.044546,-0.029004,0.645985,0.761497,-0.059488,0.179251,0.420454,0.704051,-0.548621,-0.056635,-0.320291,-0.3716,-0.064646,0.786506,-0.266626,0.198315,-0.035471,0.141369,0.100555,-0.247323,0.726993,0.822706,0.149786,-0.153514,-0.065393,0.421562,-0.688214
0.60345,-0.413212,0.746976,0.052402,-0.030234,0.653121,0.754833,-0.049357,0.15737,0.409128,0.700878,-0.548424,-0.05038,-0.328277,-0.395429,-0.073688,0.838102,-0.263727,0.165853,-0.033601,0.100729,0.125614,-0.168242,0.639082,0.784181,0.186066,-0.115818,-0.071072,0.43359,-0.684805
0.602524,-0.411669,0.752344,0.05464,-0.027783,0.663438,0.745716,-0.041155,0.135686,0.391226,0.666142,-0.526575,-0.046813,-0.333307,-0.390138,-0.081885,0.873417,-0.294612,0.117215,-0.036191,0.062183,0.135122,-0.083278,0.564229,0.733763,0.240557,-0.097066,-0.050479,0.460933,-0.710285
0.603618,-0.409952,0.758924,0.051061,-0.025306,0.676431,0.734298,-0.031018,0.12064,0.365211,0.60492,-0.486898,-0.047483,-0.321028,-0.361628,-0.109268,0.879903,-0.330779,0.08722,-0.041567,0.031746,0.1423,-0.019617,0.491053,0.688624,0.287549,-0.067193,-0.026372,0.500583,-0.735283
0.606248,-0.407931,0.766188,0.043414,-0.021622,0.691382,0.720859,-0.023776,0.109971,0.331931,0.532106,-0.437494,-0.051854,-0.30094,-0.317858,-0.14639,0.860167,-0.363954,0.086251,-0.048973,0.007601,0.15051,0.014169,0.415888,0.639854,0.324878,-0.032636,-0.011346,0.547944,-0.754961
0.610093,-0.405445,0.772575,0.033927,-0.015582,0.708306,0.704917,-0.026157,0.10128,0.291024,0.466367,-0.386411,-0.060063,-0.277498,-0.263751,-0.187217,0.815732,-0.397741,0.093459,-0.057328,-0.019193,0.168152,0.014452,0.348915,0.607741,0.353361,0.002871,-0.009299,0.584487,-0.763047
0.614431,-0.402075,0.77683,0.025063,-0.010186,0.726615,0.686512,-0.035112,0.095371,0.243427,0.422612,-0.352076,-0.072377,-0.24484,-0.205381,-0.230752,0.739864,-0.40926,0.113848,-0.065262,-0.046969,0.187355,-0.010167,0.293152,0.572834,0.381704,0.036704,-0.016482,0.6074,-0.765125
0.61877,-0.397879,0.778296,0.019935,-0.003003,0.743919,0.667966,-0.04385,0.08269,0.197719,0.392759,-0.340129,-0.07955,-0.199559,-0.15519,-0.279616,0.628161,-0.408692,0.123061,-0.071171,-0.077311,0.213785,-0.052399,0.252424,0.547157,0.407679,0.059716,-0.025062,0.613674,-0.767588
0.623251,-0.393121,0.777218,0.013885,0.001177,0.759911,0.649878,-0.051971,0.078449,0.153515,0.373166,-0.346457,-0.086639,-0.144819,-0.117995,-0.348927,0.500663,-0.373272,-0.008484,-0.073451,-0.110248,0.247736,-0.101855,0.217192,0.53732,0.421555,0.071875,-0.019284,0.614222,-0.780416
0.628324,-0.388774,0.778668,0.009692,0.000889,0.773257,0.634019,-0.060147,0.081963,0.111963,0.370658,-0.346245,-0.092878,-0.103222,-0.099244,-0.39534,0.423062,-0.349987,-0.038231,-0.074107,-0.12656,0.270928,-0.137461,0.188252,0.534795,0.422354,0.061487,0.007565,0.619425,-0.816412
0.632551,-0.384584,0.779084,0.003926,-8.8e-05,0.780713,0.624878,-0.088357,0.09285,0.079181,0.409395,-0.344499,-0.099609,-0.086952,-0.084945,-0.424673,0.390182,-0.334016,-0.03198,-0.073083,-0.115212,0.276019,-0.139761,0.166157,0.545133,0.39939,0.039636,0.035149,0.632163,-0.851811
0.636346,-0.380551,0.777931,-0.002155,-0.004246,0.784242,0.620437,-0.131045,0.11258,0.050716,0.486775,-0.347241,-0.117027,-0.081217,-0.069306,-0.444341,0.384725,-0.327317,-0.012445,-0.0701,-0.071139,0.245556,-0.107504,0.168247,0.554289,0.359395,0.021927,0.046339,0.647892,-0.866597
0.640135,-0.376509,0.774765,-0.006203,-0.013852,0.786392,0.617542,-0.17916,0.137656,0.012832,0.598681,-0.361379,-0.147236,-0.072122,-0.045144,-0.457833,0.390779,-0.330317,-0.011924,-0.066672,-0.013916,0.199365,-0.066154,0.197417,0.542028,0.321724,0.001568,0.058067,0.662171,-0.877076
0.643529,-0.371881,0.77135,-0.008384,-0.026004,0.787524,0.615678,-0.232751,0.158653,-0.045497,0.743085,-0.37393,-0.184408,-0.061529,-0.016794,-0.465991,0.405874,-0.352335,-0.026772,-0.059829,0.033758,0.162884,-0.033923,0.237444,0.517042,0.284004,-0.014986,0.053963,0.640478,-0.862247
0.645412,-0.36723,0.765085,-0.006627,-0.039924,0.786417,0.616369,-0.276852,0.175944,-0.094218,0.895162,-0.389051,-0.216469,-0.052577,0.003493,-0.46585,0.445142,-0.38996,-0.039601,-0.052419,0.080192,0.153392,-0.037164,0.287037,0.511783,0.252341,-0.046039,0.049505,0.592317,-0.83972
0.645732,-0.362753,0.761587,-0.004276,-0.054376,0.7826,0.620131,-0.314477,0.211311,-0.116002,1.04664,-0.411898,-0.213508,-0.040767,0.021869,-0.460776,0.483246,-0.421629,-0.0434,-0.047383,0.130782,0.169425,-0.078759,0.349048,0.548753,0.217297,-0.082639,0.046323,0.522934,-0.813211
0.644569,-0.358565,0.758599,-0.004472,-0.063155,0.775701,0.627917,-0.349214,0.237191,-0.116063,1.175039,-0.428702,-0.170702,-0.037527,0.035396,-0.44571,0.510941,-0.437974,-0.041407,-0.043613,0.187492,0.182327,-0.136477,0.419498,0.628051,0.172139,-0.119319,0.034084,0.453556,-0.807989
0.642223,-0.354625,0.759423,-0.0038,-0.064009,0.767472,0.637867,-0.370256,0.244086,-0.095399,1.248527,-0.424662,-0.13946,-0.027409,0.042603,-0.422195,0.498189,-0.428853,-0.036623,-0.041019,0.249917,0.172617,-0.202027,0.514807,0.701917,0.14843,-0.14667,-0.001382,0.400085,-0.798303
0.63823,-0.351103,0.763282,-0.006046,-0.058466,0.759325,0.648052,-0.387291,0.232477,-0.059983,1.264738,-0.427028,-0.094587,-0.023747,0.041215,-0.398749,0.467529,-0.398332,-0.028803,-0.036367,0.295413,0.147498,-0.275903,0.630902,0.747986,0.123415,-0.151066,-0.046635,0.352707,-0.762663
0.633175,-0.347594,0.769189,-0.010219,-0.046984,0.752716,0.656587,-0.385525,0.219546,0.002229,1.194918,-0.450989,-0.074498,-0.025252,0.031051,-0.379508,0.422824,-0.35025,-0.019097,-0.027768,0.331069,0.124593,-0.349376,0.731105,0.774236,0.107326,-0.15386,-0.084289,0.309304,-0.718365
0.627624,-0.343203,0.774524,-0.016793,-0.033751,0.744909,0.666101,-0.360273,0.208277,0.085171,1.042866,-0.478544,-0.049871,-0.034189,0.019898,-0.360172,0.384677,-0.30985,-0.009045,-0.016879,0.366081,0.107598,-0.420057,0.801572,0.799261,0.093246,-0.165868,-0.090771,0.277993,-0.681001
0.622188,-0.337372,0.777789,-0.026364,-0.022771,0.736637,0.67539,-0.314123,0.194181,0.167667,0.832388,-0.487974,-0.058755,-0.048814,0.015812,-0.33956,0.363628,-0.287539,2.3e-05,-0.006721,0.412356,0.094431,-0.445317,0.816187,0.79814,0.07965,-0.184442,-0.07228,0.259465,-0.664523
0.616972,-0.330193,0.77924,-0.032927,-0.014829,0.726561,0.686152,-0.247405,0.159998,0.222506,0.603084,-0.429692,-0.1011,-0.06133,0.012489,-0.308997,0.364076,-0.29381,0.012442,0.000753,0.475104,0.082312,-0.445145,0.793215,0.78131,0.064134,-0.210758,-0.029795,0.247754,-0.661893
0.61214,-0.322527,0.78035,-0.035281,-0.005693,0.716016,0.697168,-0.180006,0.126673,0.277026,0.44259,-0.362601,-0.007188,-0.067993,0.004744,-0.267039,0.362208,-0.304466,0.030021,0.00324,0.532873,0.066231,-0.44689,0.756018,0.752848,0.048646,-0.24442,0.021383,0.237804,-0.670017
0.607598,-0.315165,0.78225,-0.035184,0.000438,0.709344,0.703984,-0.139598,0.104464,0.304091,0.368054,-0.341988,0.020641,-0.076906,-0.006426,-0.23421,0.381002,-0.303661,0.044521,0.002288,0.562274,0.063327,-0.473981,0.732297,0.733568,0.04053,-0.268471,0.059459,0.225915,-0.680069
0.603706,-0.307961,0.785409,-0.033305,0.005085,0.709435,0.703965,-0.120653,0.08539,0.310343,0.339268,-0.325772,0.017512,-0.102677,-0.027229,-0.221978,0.448602,-0.288869,0.048815,0.0007,0.542692,0.080301,-0.542332,0.746349,0.743741,0.053531,-0.263981,0.064618,0.217059,-0.67055
